SalesRecordID,WeekStartDate,StoreID,ProductID,SupplierID,RecordType,Units,ListUnitPrice,DiscountRate,GrossSales,DiscountAmount,NetSales,UnitCost,CostOfGoodsSold,GrossProfit,PromotionName,BasketCount
SL020934,2026-04-13,ST030,PR057,SUP005,Sale,21,58.64,0.0,1231.44,0.0,1231.44,36.91,775.11,456.33,No promotion,13
SL020935,2026-04-13,ST030,PR058,SUP011,Sale,15,46.17,0.0,692.55,0.0,692.55,28.27,424.05,268.5,No promotion,9
SL020936,2026-04-13,ST030,PR059,SUP005,Sale,26,44.12,0.0,1147.12,0.0,1147.12,29.28,761.28,385.84,No promotion,15
SL020937,2026-04-13,ST030,PR060,SUP011,Sale,18,96.02,0.0,1728.36,0.0,1728.36,59.03,1062.54,665.82,No promotion,11
SL020938,2026-04-13,ST030,PR061,SUP011,Sale,15,23.66,0.0,354.9,0.0,354.9,14.13,211.95,142.95,No promotion,10
SL020939,2026-04-13,ST030,PR062,SUP003,Sale,38,34.8,0.0,1322.4,0.0,1322.4,25.59,972.42,349.98,No promotion,31
SL020940,2026-04-13,ST030,PR063,SUP003,Sale,43,36.77,0.0,1581.11,0.0,1581.11,26.9,1156.7,424.41,No promotion,25
SL020941,2026-04-13,ST030,PR064,SUP009,Sale,39,50.0,0.0,1950.0,0.0,1950.0,33.84,1319.76,630.24,No promotion,21
SL020942,2026-04-13,ST030,PR065,SUP009,Sale,33,43.97,0.0,1451.01,0.0,1451.01,30.82,1017.06,433.95,No promotion,21
SL020943,2026-04-13,ST030,PR066,SUP009,Sale,52,30.07,0.0,1563.64,0.0,1563.64,20.87,1085.24,478.4,No promotion,42
SL020944,2026-04-13,ST030,PR067,SUP009,Sale,31,32.29,0.0,1000.99,0.0,1000.99,21.69,672.39,328.6,No promotion,17
SL020945,2026-04-13,ST030,PR068,SUP011,Sale,71,24.99,0.0,1774.29,0.0,1774.29,15.43,1095.53,678.76,No promotion,48
SL020946,2026-04-13,ST030,PR069,SUP011,Sale,40,25.34,0.0,1013.6,0.0,1013.6,15.77,630.8,382.8,No promotion,36
SL020947,2026-04-13,ST030,PR070,SUP003,Sale,26,65.74,0.0,1709.24,0.0,1709.24,44.4,1154.4,554.84,No promotion,15
SL020948,2026-04-13,ST030,PR071,SUP011,Sale,33,29.82,0.0,984.06,0.0,984.06,18.18,599.94,384.12,No promotion,22
SL020949,2026-04-13,ST030,PR072,SUP011,Sale,33,28.69,0.0,946.77,0.0,946.77,17.73,585.09,361.68,No promotion,27
SL020950,2026-04-13,ST030,PR073,SUP003,Sale,31,46.87,0.0,1452.97,0.0,1452.97,32.41,1004.71,448.26,No promotion,27
SL020951,2026-04-13,ST030,PR074,SUP009,Sale,25,37.88,0.0,947.0,0.0,947.0,24.46,611.5,335.5,No promotion,15
SL020952,2026-04-13,ST030,PR075,SUP003,Sale,29,49.55,0.0,1436.95,0.0,1436.95,31.46,912.34,524.61,No promotion,21
SL020953,2026-04-13,ST030,PR076,SUP011,Sale,35,29.62,0.0,1036.7,0.0,1036.7,18.41,644.35,392.35,No promotion,25
SL020954,2026-04-13,ST030,PR077,SUP011,Sale,25,19.88,0.0,497.0,0.0,497.0,11.91,297.75,199.25,No promotion,14
SL020955,2026-04-13,ST031,PR001,SUP001,Sale,82,84.8,0.0696,6953.6,483.85,6469.75,62.89,5156.98,1312.77,Store Manager Markdown,54
SL020956,2026-04-13,ST031,PR002,SUP001,Sale,60,43.64,0.0,2618.4,0.0,2618.4,31.65,1899.0,719.4,No promotion,47
SL020957,2026-04-13,ST031,PR003,SUP001,Sale,35,49.44,0.0,1730.4,0.0,1730.4,35.17,1230.95,499.45,No promotion,22
SL020958,2026-04-13,ST031,PR004,SUP008,Sale,60,70.43,0.0,4225.8,0.0,4225.8,54.35,3261.0,964.8,No promotion,37
SL020959,2026-04-13,ST031,PR005,SUP008,Sale,30,54.46,0.0,1633.8,0.0,1633.8,39.12,1173.6,460.2,No promotion,16
SL020960,2026-04-13,ST031,PR006,SUP012,Sale,60,95.69,0.0,5741.4,0.0,5741.4,75.57,4534.2,1207.2,No promotion,51
SL020961,2026-04-13,ST031,PR007,SUP012,Sale,39,19.41,0.0,756.99,0.0,756.99,12.99,506.61,250.38,No promotion,35
SL020962,2026-04-13,ST031,PR008,SUP012,Sale,52,17.89,0.0788,930.28,73.34,856.94,12.43,646.36,210.58,Store Manager Markdown,37
SL020963,2026-04-13,ST031,PR009,SUP011,Sale,36,73.66,0.0,2651.76,0.0,2651.76,53.53,1927.08,724.68,No promotion,23
SL020964,2026-04-13,ST031,PR010,SUP012,Sale,45,24.39,0.0,1097.55,0.0,1097.55,16.07,723.15,374.4,No promotion,30
SL020965,2026-04-13,ST031,PR011,SUP012,Sale,29,25.34,0.0,734.86,0.0,734.86,16.99,492.71,242.15,No promotion,23
SL020966,2026-04-13,ST031,PR012,SUP011,Sale,18,38.41,0.0,691.38,0.0,691.38,23.81,428.58,262.8,No promotion,13
SL020967,2026-04-13,ST031,PR013,SUP011,Sale,40,39.78,0.0,1591.2,0.0,1591.2,27.83,1113.2,478.0,No promotion,26
SL020968,2026-04-13,ST031,PR014,SUP008,Sale,36,29.98,0.0,1079.28,0.0,1079.28,21.06,758.16,321.12,No promotion,31
SL020969,2026-04-13,ST031,PR015,SUP002,Sale,90,37.4,0.0,3366.0,0.0,3366.0,28.75,2587.5,778.5,No promotion,73
SL020970,2026-04-13,ST031,PR016,SUP002,Sale,50,37.89,0.0,1894.5,0.0,1894.5,29.97,1498.5,396.0,No promotion,43
SL020971,2026-04-13,ST031,PR017,SUP002,Sale,43,49.25,0.0,2117.75,0.0,2117.75,36.67,1576.81,540.94,No promotion,38
SL020972,2026-04-13,ST031,PR018,SUP002,Sale,37,108.97,0.0,4031.89,0.0,4031.89,88.98,3292.26,739.63,No promotion,32
SL020973,2026-04-13,ST031,PR019,SUP002,Sale,24,80.21,0.0,1925.04,0.0,1925.04,62.89,1509.36,415.68,No promotion,15
SL020974,2026-04-13,ST031,PR020,SUP007,Sale,30,90.38,0.0,2711.4,0.0,2711.4,72.92,2187.6,523.8,No promotion,21
SL020975,2026-04-13,ST031,PR021,SUP007,Sale,40,67.54,0.0,2701.6,0.0,2701.6,51.06,2042.4,659.2,No promotion,34
SL020976,2026-04-13,ST031,PR022,SUP002,Sale,42,43.08,0.0,1809.36,0.0,1809.36,30.06,1262.52,546.84,No promotion,27
SL020977,2026-04-13,ST031,PR023,SUP007,Sale,34,39.85,0.0,1354.9,0.0,1354.9,27.48,934.32,420.58,No promotion,28
SL020978,2026-04-13,ST031,PR024,SUP007,Sale,22,32.85,0.0,722.7,0.0,722.7,23.72,521.84,200.86,No promotion,19
SL020979,2026-04-13,ST031,PR025,SUP007,Sale,25,46.79,0.0,1169.75,0.0,1169.75,32.36,809.0,360.75,No promotion,15
SL020980,2026-04-13,ST031,PR026,SUP002,Sale,24,31.58,0.0,757.92,0.0,757.92,21.55,517.2,240.72,No promotion,13
SL020981,2026-04-13,ST031,PR027,SUP006,Sale,43,44.61,0.0,1918.23,0.0,1918.23,31.25,1343.75,574.48,No promotion,25
SL020982,2026-04-13,ST031,PR028,SUP006,Sale,28,37.93,0.0,1062.04,0.0,1062.04,25.07,701.96,360.08,No promotion,15
SL020983,2026-04-13,ST031,PR029,SUP006,Sale,39,55.23,0.0,2153.97,0.0,2153.97,37.87,1476.93,677.04,No promotion,22
SL020984,2026-04-13,ST031,PR030,SUP003,Sale,25,80.57,0.0,2014.25,0.0,2014.25,52.81,1320.25,694.0,No promotion,21
SL020985,2026-04-13,ST031,PR031,SUP006,Sale,24,59.79,0.0,1434.96,0.0,1434.96,43.54,1044.96,390.0,No promotion,15
SL020986,2026-04-13,ST031,PR032,SUP006,Sale,41,64.52,0.0,2645.32,0.0,2645.32,46.08,1889.28,756.04,No promotion,28
SL020987,2026-04-13,ST031,PR033,SUP003,Sale,23,61.87,0.0,1423.01,0.0,1423.01,40.21,924.83,498.18,No promotion,15
SL020988,2026-04-13,ST031,PR034,SUP003,Sale,17,73.4,0.0,1247.8,0.0,1247.8,49.37,839.29,408.51,No promotion,15
SL020989,2026-04-13,ST031,PR035,SUP006,Sale,43,39.98,0.0,1719.14,0.0,1719.14,28.69,1233.67,485.47,No promotion,33
SL020990,2026-04-13,ST031,PR036,SUP011,Sale,16,35.81,0.0,572.96,0.0,572.96,22.67,362.72,210.24,No promotion,9
SL020991,2026-04-13,ST031,PR037,SUP003,Sale,21,69.4,0.0,1457.4,0.0,1457.4,45.63,958.23,499.17,No promotion,18
SL020992,2026-04-13,ST031,PR038,SUP004,Sale,41,109.85,0.0,4503.85,0.0,4503.85,78.95,3236.95,1266.9,No promotion,23
SL020993,2026-04-13,ST031,PR039,SUP004,Sale,44,31.9,0.0,1403.6,0.0,1403.6,20.57,905.08,498.52,No promotion,30
SL020994,2026-04-13,ST031,PR040,SUP010,Sale,22,39.24,0.0,863.28,0.0,863.28,26.47,582.34,280.94,No promotion,15
SL020995,2026-04-13,ST031,PR041,SUP010,Sale,25,33.05,0.0,826.25,0.0,826.25,21.1,527.5,298.75,No promotion,19
SL020996,2026-04-13,ST031,PR042,SUP004,Sale,20,75.26,0.0,1505.2,0.0,1505.2,51.42,1028.4,476.8,No promotion,13
SL020997,2026-04-13,ST031,PR043,SUP010,Sale,28,28.51,0.0,798.28,0.0,798.28,19.16,536.48,261.8,No promotion,16
SL020998,2026-04-13,ST031,PR044,SUP004,Sale,18,120.75,0.0,2173.5,0.0,2173.5,84.25,1516.5,657.0,No promotion,13
SL020999,2026-04-13,ST031,PR045,SUP010,Sale,18,43.49,0.0,782.82,0.0,782.82,26.81,482.58,300.24,No promotion,10
SL021000,2026-04-13,ST031,PR046,SUP011,Sale,16,37.72,0.0,603.52,0.0,603.52,22.59,361.44,242.08,No promotion,10
SL021001,2026-04-13,ST031,PR047,SUP004,Sale,25,49.13,0.0,1228.25,0.0,1228.25,32.04,801.0,427.25,No promotion,15
SL021002,2026-04-13,ST031,PR048,SUP011,Sale,27,44.32,0.0,1196.64,0.0,1196.64,27.41,740.07,456.57,No promotion,16
SL021003,2026-04-13,ST031,PR049,SUP010,Sale,14,37.49,0.0,524.86,0.0,524.86,24.1,337.4,187.46,No promotion,10
SL021004,2026-04-13,ST031,PR050,SUP004,Sale,26,24.82,0.0,645.32,0.0,645.32,17.2,447.2,198.12,No promotion,17
SL021005,2026-04-13,ST031,PR051,SUP005,Sale,23,55.28,0.0,1271.44,0.0,1271.44,35.21,809.83,461.61,No promotion,17
SL021006,2026-04-13,ST031,PR052,SUP005,Sale,13,57.7,0.0,750.1,0.0,750.1,37.19,483.47,266.63,No promotion,8
SL021007,2026-04-13,ST031,PR053,SUP005,Sale,33,39.93,0.0,1317.69,0.0,1317.69,24.27,800.91,516.78,No promotion,23
SL021008,2026-04-13,ST031,PR054,SUP011,Sale,25,37.36,0.0,934.0,0.0,934.0,23.34,583.5,350.5,No promotion,13
SL021009,2026-04-13,ST031,PR055,SUP011,Sale,31,34.37,0.0,1065.47,0.0,1065.47,22.16,686.96,378.51,No promotion,20
SL021010,2026-04-13,ST031,PR056,SUP005,Sale,20,70.62,0.0,1412.4,0.0,1412.4,44.29,885.8,526.6,No promotion,12
SL021011,2026-04-13,ST031,PR057,SUP005,Sale,25,58.64,0.0,1466.0,0.0,1466.0,37.17,929.25,536.75,No promotion,20
SL021012,2026-04-13,ST031,PR058,SUP011,Sale,16,46.17,0.0,738.72,0.0,738.72,27.72,443.52,295.2,No promotion,12
SL021013,2026-04-13,ST031,PR059,SUP005,Sale,20,44.12,0.0,882.4,0.0,882.4,29.74,594.8,287.6,No promotion,12
SL021014,2026-04-13,ST031,PR060,SUP011,Sale,11,96.02,0.0,1056.22,0.0,1056.22,60.0,660.0,396.22,No promotion,6
SL021015,2026-04-13,ST031,PR061,SUP011,Sale,14,23.66,0.0,331.24,0.0,331.24,14.2,198.8,132.44,No promotion,12
SL021016,2026-04-13,ST031,PR062,SUP003,Sale,34,34.8,0.0,1183.2,0.0,1183.2,25.15,855.1,328.1,No promotion,27
SL021017,2026-04-13,ST031,PR063,SUP003,Sale,53,36.77,0.0,1948.81,0.0,1948.81,27.01,1431.53,517.28,No promotion,38
SL021018,2026-04-13,ST031,PR064,SUP009,Sale,35,50.0,0.0,1750.0,0.0,1750.0,34.02,1190.7,559.3,No promotion,20
SL021019,2026-04-13,ST031,PR065,SUP009,Sale,32,43.97,0.0,1407.04,0.0,1407.04,30.66,981.12,425.92,No promotion,18
SL021020,2026-04-13,ST031,PR066,SUP009,Sale,36,30.07,0.0,1082.52,0.0,1082.52,21.3,766.8,315.72,No promotion,24
SL021021,2026-04-13,ST031,PR067,SUP009,Sale,26,32.29,0.0,839.54,0.0,839.54,22.12,575.12,264.42,No promotion,18
SL021022,2026-04-13,ST031,PR068,SUP011,Sale,52,24.99,0.0,1299.48,0.0,1299.48,15.51,806.52,492.96,No promotion,33
SL021023,2026-04-13,ST031,PR069,SUP011,Sale,48,25.34,0.0,1216.32,0.0,1216.32,16.05,770.4,445.92,No promotion,32
SL021024,2026-04-13,ST031,PR070,SUP003,Sale,33,65.74,0.0,2169.42,0.0,2169.42,43.99,1451.67,717.75,No promotion,27
SL021025,2026-04-13,ST031,PR071,SUP011,Sale,27,29.82,0.0,805.14,0.0,805.14,18.49,499.23,305.91,No promotion,16
SL021026,2026-04-13,ST031,PR072,SUP011,Sale,29,28.69,0.0,832.01,0.0,832.01,17.82,516.78,315.23,No promotion,20
SL021027,2026-04-13,ST031,PR073,SUP003,Sale,34,46.87,0.0,1593.58,0.0,1593.58,32.26,1096.84,496.74,No promotion,19
SL021028,2026-04-13,ST031,PR074,SUP009,Sale,24,37.88,0.0,909.12,0.0,909.12,24.24,581.76,327.36,No promotion,20
SL021029,2026-04-13,ST031,PR075,SUP003,Sale,27,49.55,0.0,1337.85,0.0,1337.85,31.55,851.85,486.0,No promotion,24
SL021030,2026-04-13,ST031,PR076,SUP011,Sale,29,29.62,0.0,858.98,0.0,858.98,18.24,528.96,330.02,No promotion,18
SL021031,2026-04-13,ST031,PR077,SUP011,Sale,40,19.88,0.0,795.2,0.0,795.2,11.85,474.0,321.2,No promotion,30
SL021032,2026-04-13,ST032,PR001,SUP001,Sale,51,84.8,0.0,4324.8,0.0,4324.8,63.63,3245.13,1079.67,No promotion,37
SL021033,2026-04-13,ST032,PR002,SUP001,Sale,44,43.64,0.0,1920.16,0.0,1920.16,31.34,1378.96,541.2,No promotion,25
SL021034,2026-04-13,ST032,PR003,SUP001,Sale,22,49.44,0.0,1087.68,0.0,1087.68,35.68,784.96,302.72,No promotion,13
SL021035,2026-04-13,ST032,PR004,SUP008,Sale,52,70.43,0.0,3662.36,0.0,3662.36,54.3,2823.6,838.76,No promotion,37
SL021036,2026-04-13,ST032,PR005,SUP008,Sale,19,54.46,0.0,1034.74,0.0,1034.74,38.91,739.29,295.45,No promotion,14
SL021037,2026-04-13,ST032,PR006,SUP012,Sale,60,95.69,0.0,5741.4,0.0,5741.4,76.77,4606.2,1135.2,No promotion,37
SL021038,2026-04-13,ST032,PR007,SUP012,Sale,25,19.41,0.0,485.25,0.0,485.25,12.79,319.75,165.5,No promotion,16
SL021039,2026-04-13,ST032,PR008,SUP012,Sale,35,17.89,0.0,626.15,0.0,626.15,12.42,434.7,191.45,No promotion,19
SL021040,2026-04-13,ST032,PR009,SUP011,Sale,28,73.66,0.0,2062.48,0.0,2062.48,53.61,1501.08,561.4,No promotion,22
SL021041,2026-04-13,ST032,PR010,SUP012,Sale,29,24.39,0.0,707.31,0.0,707.31,16.19,469.51,237.8,No promotion,16
SL021042,2026-04-13,ST032,PR011,SUP012,Sale,25,25.34,0.0,633.5,0.0,633.5,17.02,425.5,208.0,No promotion,18
SL021043,2026-04-13,ST032,PR012,SUP011,Sale,34,38.41,0.1051,1305.94,137.28,1168.66,24.35,827.9,340.76,Store Manager Markdown,22
SL021044,2026-04-13,ST032,PR013,SUP011,Sale,35,39.78,0.0,1392.3,0.0,1392.3,27.89,976.15,416.15,No promotion,29
SL021045,2026-04-13,ST032,PR014,SUP008,Sale,28,29.98,0.0,839.44,0.0,839.44,21.42,599.76,239.68,No promotion,21
SL021046,2026-04-13,ST032,PR015,SUP002,Sale,53,37.4,0.0,1982.2,0.0,1982.2,28.82,1527.46,454.74,No promotion,42
SL021047,2026-04-13,ST032,PR016,SUP002,Sale,36,37.89,0.0,1364.04,0.0,1364.04,29.96,1078.56,285.48,No promotion,25
SL021048,2026-04-13,ST032,PR017,SUP002,Sale,47,49.25,0.0,2314.75,0.0,2314.75,37.29,1752.63,562.12,No promotion,42
SL021049,2026-04-13,ST032,PR018,SUP002,Sale,31,108.97,0.0,3378.07,0.0,3378.07,90.51,2805.81,572.26,No promotion,25
SL021050,2026-04-13,ST032,PR019,SUP002,Sale,23,80.21,0.0,1844.83,0.0,1844.83,62.56,1438.88,405.95,No promotion,18
SL021051,2026-04-13,ST032,PR020,SUP007,Sale,37,90.38,0.0,3344.06,0.0,3344.06,72.74,2691.38,652.68,No promotion,23
SL021052,2026-04-13,ST032,PR021,SUP007,Sale,40,67.54,0.0,2701.6,0.0,2701.6,50.92,2036.8,664.8,No promotion,24
SL021053,2026-04-13,ST032,PR022,SUP002,Sale,29,43.08,0.0,1249.32,0.0,1249.32,30.37,880.73,368.59,No promotion,25
SL021054,2026-04-13,ST032,PR023,SUP007,Sale,28,39.85,0.0,1115.8,0.0,1115.8,27.74,776.72,339.08,No promotion,25
SL021055,2026-04-13,ST032,PR024,SUP007,Sale,19,32.85,0.0,624.15,0.0,624.15,23.66,449.54,174.61,No promotion,16
SL021056,2026-04-13,ST032,PR025,SUP007,Sale,14,46.79,0.0,655.06,0.0,655.06,32.52,455.28,199.78,No promotion,10
SL021057,2026-04-13,ST032,PR026,SUP002,Sale,22,31.58,0.0,694.76,0.0,694.76,21.23,467.06,227.7,No promotion,12
SL021058,2026-04-13,ST032,PR027,SUP006,Sale,25,44.61,0.0,1115.25,0.0,1115.25,31.02,775.5,339.75,No promotion,15
SL021059,2026-04-13,ST032,PR028,SUP006,Sale,16,37.93,0.0,606.88,0.0,606.88,24.52,392.32,214.56,No promotion,10
SL021060,2026-04-13,ST032,PR029,SUP006,Sale,27,55.23,0.0,1491.21,0.0,1491.21,37.82,1021.14,470.07,No promotion,24
SL021061,2026-04-13,ST032,PR030,SUP003,Sale,21,80.57,0.0,1691.97,0.0,1691.97,52.77,1108.17,583.8,No promotion,15
SL021062,2026-04-13,ST032,PR031,SUP006,Sale,23,59.79,0.0,1375.17,0.0,1375.17,43.6,1002.8,372.37,No promotion,16
SL021063,2026-04-13,ST032,PR032,SUP006,Sale,30,64.52,0.0,1935.6,0.0,1935.6,45.22,1356.6,579.0,No promotion,18
SL021064,2026-04-13,ST032,PR033,SUP003,Sale,16,61.87,0.0,989.92,0.0,989.92,40.13,642.08,347.84,No promotion,10
SL021065,2026-04-13,ST032,PR034,SUP003,Sale,15,73.4,0.0,1101.0,0.0,1101.0,49.51,742.65,358.35,No promotion,10
SL021066,2026-04-13,ST032,PR035,SUP006,Sale,34,39.98,0.0,1359.32,0.0,1359.32,28.36,964.24,395.08,No promotion,25
SL021067,2026-04-13,ST032,PR036,SUP011,Sale,14,35.81,0.0,501.34,0.0,501.34,22.7,317.8,183.54,No promotion,9
SL021068,2026-04-13,ST032,PR037,SUP003,Sale,14,69.4,0.0,971.6,0.0,971.6,45.64,638.96,332.64,No promotion,8
SL021069,2026-04-13,ST032,PR038,SUP004,Sale,25,109.85,0.0,2746.25,0.0,2746.25,80.86,2021.5,724.75,No promotion,15
SL021070,2026-04-13,ST032,PR039,SUP004,Sale,37,31.9,0.0,1180.3,0.0,1180.3,20.48,757.76,422.54,No promotion,25
SL021071,2026-04-13,ST032,PR040,SUP010,Sale,25,39.24,0.0,981.0,0.0,981.0,26.48,662.0,319.0,No promotion,17
SL021072,2026-04-13,ST032,PR041,SUP010,Sale,20,33.05,0.0,661.0,0.0,661.0,21.25,425.0,236.0,No promotion,11
SL021073,2026-04-13,ST032,PR042,SUP004,Sale,17,75.26,0.0,1279.42,0.0,1279.42,52.18,887.06,392.36,No promotion,11
SL021074,2026-04-13,ST032,PR043,SUP010,Sale,22,28.51,0.0,627.22,0.0,627.22,19.04,418.88,208.34,No promotion,12
SL021075,2026-04-13,ST032,PR044,SUP004,Sale,18,120.75,0.0,2173.5,0.0,2173.5,85.48,1538.64,634.86,No promotion,10
SL021076,2026-04-13,ST032,PR045,SUP010,Sale,15,43.49,0.0,652.35,0.0,652.35,26.46,396.9,255.45,No promotion,10
SL021077,2026-04-13,ST032,PR045,SUP010,Return,-1,43.49,0.0,-43.49,-0.0,-43.49,26.46,-26.46,-17.03,No promotion,-1
SL021078,2026-04-13,ST032,PR046,SUP011,Sale,15,37.72,0.0,565.8,0.0,565.8,22.77,341.55,224.25,No promotion,9
SL021079,2026-04-13,ST032,PR047,SUP004,Sale,16,49.13,0.0,786.08,0.0,786.08,31.6,505.6,280.48,No promotion,13
SL021080,2026-04-13,ST032,PR048,SUP011,Sale,21,44.32,0.0,930.72,0.0,930.72,27.66,580.86,349.86,No promotion,12
SL021081,2026-04-13,ST032,PR049,SUP010,Sale,14,37.49,0.0,524.86,0.0,524.86,23.84,333.76,191.1,No promotion,10
SL021082,2026-04-13,ST032,PR050,SUP004,Sale,20,24.82,0.0,496.4,0.0,496.4,17.39,347.8,148.6,No promotion,17
SL021083,2026-04-13,ST032,PR051,SUP005,Sale,23,55.28,0.0,1271.44,0.0,1271.44,35.42,814.66,456.78,No promotion,14
SL021084,2026-04-13,ST032,PR052,SUP005,Sale,16,57.7,0.0,923.2,0.0,923.2,36.42,582.72,340.48,No promotion,12
SL021085,2026-04-13,ST032,PR053,SUP005,Sale,27,39.93,0.0,1078.11,0.0,1078.11,24.19,653.13,424.98,No promotion,17
SL021086,2026-04-13,ST032,PR054,SUP011,Sale,14,37.36,0.0,523.04,0.0,523.04,22.77,318.78,204.26,No promotion,9
SL021087,2026-04-13,ST032,PR055,SUP011,Sale,17,34.37,0.0,584.29,0.0,584.29,22.1,375.7,208.59,No promotion,11
SL021088,2026-04-13,ST032,PR056,SUP005,Sale,18,70.62,0.0327,1271.16,41.58,1229.58,45.39,817.02,412.56,Store Manager Markdown,10
SL021089,2026-04-13,ST032,PR057,SUP005,Sale,22,58.64,0.0,1290.08,0.0,1290.08,37.34,821.48,468.6,No promotion,13
SL021090,2026-04-13,ST032,PR058,SUP011,Sale,16,46.17,0.0,738.72,0.0,738.72,28.44,455.04,283.68,No promotion,11
SL021091,2026-04-13,ST032,PR059,SUP005,Sale,15,44.12,0.0,661.8,0.0,661.8,29.01,435.15,226.65,No promotion,10
SL021092,2026-04-13,ST032,PR059,SUP005,Return,-1,44.12,0.0,-44.12,-0.0,-44.12,29.01,-29.01,-15.11,No promotion,-1
SL021093,2026-04-13,ST032,PR060,SUP011,Sale,9,96.02,0.0,864.18,0.0,864.18,59.68,537.12,327.06,No promotion,6
SL021094,2026-04-13,ST032,PR061,SUP011,Sale,12,23.66,0.0,283.92,0.0,283.92,14.02,168.24,115.68,No promotion,7
SL021095,2026-04-13,ST032,PR062,SUP003,Sale,32,34.8,0.0,1113.6,0.0,1113.6,25.47,815.04,298.56,No promotion,24
SL021096,2026-04-13,ST032,PR063,SUP003,Sale,36,36.77,0.0,1323.72,0.0,1323.72,26.85,966.6,357.12,No promotion,24
SL021097,2026-04-13,ST032,PR064,SUP009,Sale,35,50.0,0.0,1750.0,0.0,1750.0,33.59,1175.65,574.35,No promotion,21
SL021098,2026-04-13,ST032,PR065,SUP009,Sale,25,43.97,0.0,1099.25,0.0,1099.25,30.18,754.5,344.75,No promotion,16
SL021099,2026-04-13,ST032,PR066,SUP009,Sale,56,30.07,0.0306,1683.92,51.49,1632.43,21.39,1197.84,434.59,Store Manager Markdown,32
SL021100,2026-04-13,ST032,PR067,SUP009,Sale,33,32.29,0.0993,1065.57,105.79,959.78,21.73,717.09,242.69,Store Manager Markdown,19
SL021101,2026-04-13,ST032,PR068,SUP011,Sale,48,24.99,0.0,1199.52,0.0,1199.52,15.65,751.2,448.32,No promotion,34
SL021102,2026-04-13,ST032,PR069,SUP011,Sale,35,25.34,0.0,886.9,0.0,886.9,15.66,548.1,338.8,No promotion,24
SL021103,2026-04-13,ST032,PR070,SUP003,Sale,24,65.74,0.0,1577.76,0.0,1577.76,44.31,1063.44,514.32,No promotion,15
SL021104,2026-04-13,ST032,PR071,SUP011,Sale,21,29.82,0.0,626.22,0.0,626.22,18.17,381.57,244.65,No promotion,11
SL021105,2026-04-13,ST032,PR072,SUP011,Sale,39,28.69,0.0,1118.91,0.0,1118.91,18.14,707.46,411.45,No promotion,25
SL021106,2026-04-13,ST032,PR073,SUP003,Sale,23,46.87,0.0465,1078.01,50.11,1027.9,32.5,747.5,280.4,Store Manager Markdown,14
SL021107,2026-04-13,ST032,PR074,SUP009,Sale,23,37.88,0.0,871.24,0.0,871.24,24.83,571.09,300.15,No promotion,17
SL021108,2026-04-13,ST032,PR075,SUP003,Sale,20,49.55,0.0,991.0,0.0,991.0,31.4,628.0,363.0,No promotion,12
SL021109,2026-04-13,ST032,PR076,SUP011,Sale,26,29.62,0.0,770.12,0.0,770.12,18.25,474.5,295.62,No promotion,19
SL021110,2026-04-13,ST032,PR077,SUP011,Sale,26,19.88,0.0,516.88,0.0,516.88,12.03,312.78,204.1,No promotion,16
SL021111,2026-04-13,ST033,PR001,SUP001,Sale,37,84.8,0.0,3137.6,0.0,3137.6,62.93,2328.41,809.19,No promotion,27
SL021112,2026-04-13,ST033,PR002,SUP001,Sale,27,43.64,0.0,1178.28,0.0,1178.28,30.93,835.11,343.17,No promotion,20
SL021113,2026-04-13,ST033,PR003,SUP001,Sale,18,49.44,0.0,889.92,0.0,889.92,34.77,625.86,264.06,No promotion,11
SL021114,2026-04-13,ST033,PR004,SUP008,Sale,38,70.43,0.0,2676.34,0.0,2676.34,54.01,2052.38,623.96,No promotion,29
SL021115,2026-04-13,ST033,PR006,SUP012,Sale,37,95.69,0.0,3540.53,0.0,3540.53,75.66,2799.42,741.11,No promotion,30
SL021116,2026-04-13,ST033,PR007,SUP012,Sale,20,19.41,0.0,388.2,0.0,388.2,12.68,253.6,134.6,No promotion,15
SL021117,2026-04-13,ST033,PR008,SUP012,Sale,40,17.89,0.0685,715.6,49.0,666.6,12.4,496.0,170.6,Store Manager Markdown,24
SL021118,2026-04-13,ST033,PR009,SUP011,Sale,25,73.66,0.0,1841.5,0.0,1841.5,54.0,1350.0,491.5,No promotion,14
SL021119,2026-04-13,ST033,PR010,SUP012,Sale,25,24.39,0.0,609.75,0.0,609.75,16.22,405.5,204.25,No promotion,19
SL021120,2026-04-13,ST033,PR011,SUP012,Sale,13,25.34,0.0,329.42,0.0,329.42,17.16,223.08,106.34,No promotion,10
SL021121,2026-04-13,ST033,PR012,SUP011,Sale,20,38.41,0.0575,768.2,44.17,724.03,23.86,477.2,246.83,Store Manager Markdown,11
SL021122,2026-04-13,ST033,PR013,SUP011,Sale,22,39.78,0.0,875.16,0.0,875.16,27.39,602.58,272.58,No promotion,15
SL021123,2026-04-13,ST033,PR014,SUP008,Sale,22,29.98,0.0,659.56,0.0,659.56,20.98,461.56,198.0,No promotion,13
SL021124,2026-04-13,ST033,PR015,SUP002,Sale,46,37.4,0.0,1720.4,0.0,1720.4,28.42,1307.32,413.08,No promotion,28
SL021125,2026-04-13,ST033,PR016,SUP002,Sale,29,37.89,0.0,1098.81,0.0,1098.81,29.91,867.39,231.42,No promotion,16
SL021126,2026-04-13,ST033,PR017,SUP002,Sale,26,49.25,0.0,1280.5,0.0,1280.5,36.73,954.98,325.52,No promotion,19
